mfgtxt,campno,mfgcampno,rclsubj,odate,odateend,rptno,rptqtr,involved,ttlremedied,ttlunreach,ttlremoved,submdate
Great Dane Trailers,14V113000,,Brackets for Cargo Restraint Plates may Fail ,20140417,,5,2015-02-01,1008,386,0,10,20150713
Great Dane Trailers,14V113000,,Brackets for Cargo Restraint Plates may Fail ,20140417,,6,2015-03-01,1008,394,0,10,20151002
Mazda North American Operations,14V114000,7214C,Spiders may Block Fuel Tank Vent Line,20140430,,4,2015-01-01,42000,19578,1601,358,20150422
Mazda North American Operations,14V114000,7214C,Spiders may Block Fuel Tank Vent Line,20140430,,5,2015-02-01,42000,20561,1601,388,20150722
Mazda North American Operations,14V114000,7214C,Spiders may Block Fuel Tank Vent Line,20140430,,6,2015-03-01,42000,21401,1601,388,20151029
Triple E Recreational Vehicles,14V115000,CA#7841-1,Spare Tire Obstructs Visibility Of Taillight,20140409,,4,2015-01-01,27,11,0,0,20150409
Triple E Recreational Vehicles,14V115000,CA#7841-1,Spare Tire Obstructs Visibility Of Taillight,20140409,,5,2015-02-01,27,11,0,0,20150706
Triple E Recreational Vehicles,14V115000,CA#7841-1,Spare Tire Obstructs Visibility Of Taillight,20140409,,6,2015-03-01,27,11,0,0,20151009
Triple E Recreational Vehicles,14V115000,CA#7841-1,Spare Tire Obstructs Visibility Of Taillight,20140409,,7,2015-04-01,27,11,0,0,20160115
Triple E Recreational Vehicles,14V115000,CA#7841-1,Spare Tire Obstructs Visibility Of Taillight,20140409,,8,2016-01-01,27,11,0,0,20160407
General Motors LLC,14V116000,14062,Brake Booster Pump Relay Connector Corrosion,20140407,,5,2015-01-01,63903,62163,94,0,20150415
General Motors LLC,14V116000,14062,Brake Booster Pump Relay Connector Corrosion,20140407,,6,2015-02-01,63903,62709,78,0,20150722
General Motors LLC,14V116000,14062,Brake Booster Pump Relay Connector Corrosion,20140407,,7,2015-03-01,63903,62987,50,0,20151026
General Motors LLC,14V117000,14082,Head Impact/FMVSS 201,20140519,,4,2015-01-01,303013,240313,6344,0,20150415
General Motors LLC,14V117000,14082,Head Impact/FMVSS 201,20140519,,5,2015-02-01,303013,256787,6542,0,20150722
General Motors LLC,14V117000,14082,Head Impact/FMVSS 201,20140519,,6,2015-03-01,303013,266163,3840,0,20151026
General Motors LLC,14V118000,14030,Side Impact Air Bags Wiring Connections,20140616,20150129,4,2015-01-01,1176407,931057,11591,0,20150415
General Motors LLC,14V118000,14030,Side Impact Air Bags Wiring Connections,20140616,20150129,5,2015-02-01,1176407,978075,10442,0,20150722
General Motors LLC,14V118000,14030,Side Impact Air Bags Wiring Connections,20140616,20150129,6,2015-03-01,1176407,1010389,4818,0,20151026
General Motors LLC,14V118000,14030,Side Impact Air Bags Wiring Connections,20140616,20150129,7,2015-04-01,1176407,1031844,3305,0,20160128
General Motors LLC,14V118000,14030,Side Impact Air Bags Wiring Connections,20140616,20150129,8,2016-01-01,1176407,1050810,2626,0,20160419
General Motors LLC,14V118000,14030,Side Impact Air Bags Wiring Connections,20140616,20150129,9,2016-02-01,1176407,1065180,2231,0,20160728
Zero Motorcycles Inc.,14V119000,,Rear Wheel may Lockup,20140411,,4,2015-01-01,94,69,0,0,20150508
Zero Motorcycles Inc.,14V119000,,Rear Wheel may Lockup,20140411,,6,2015-03-01,94,77,0,0,20150720
Zero Motorcycles Inc.,14V119000,,Rear Wheel may Lockup,20140411,,7,2015-04-01,94,93,0,1,20151112
Keystone RV Company,14V120000,14-202,Wheel Bearings may have Insufficient Lubrication,20140407,20140407,4,2015-01-01,708,523,0,116,20150423
Keystone RV Company,14V120000,14-202,Wheel Bearings may have Insufficient Lubrication,20140407,20140407,5,2015-02-01,708,529,1,116,20150716
Keystone RV Company,14V120000,14-202,Wheel Bearings may have Insufficient Lubrication,20140407,20140407,6,2015-03-01,708,533,2,116,20151016
"Volkswagen of America, Inc.",14V125000,94G8/7V,Loss Of Low Beam Headlight,20140513,20140530,4,2015-01-01,150201,121654,1223,40,20150430
"Volkswagen of America, Inc.",14V125000,94G8/7V,Loss Of Low Beam Headlight,20140513,20140530,5,2015-02-01,150201,127382,989,40,20150729
"Volkswagen of America, Inc.",14V125000,94G8/7V,Loss Of Low Beam Headlight,20140513,20140530,6,2015-03-01,150201,130837,859,38,20151030
Thor Motor Coach,14V127000,RC000088,Microwave May Start On Its Own And Cause A Fire,20140512,,4,2015-01-01,241,162,0,0,20150421
Thor Motor Coach,14V127000,RC000088,Microwave May Start On Its Own And Cause A Fire,20140512,,5,2015-02-01,241,163,0,0,20150724
Thor Motor Coach,14V127000,RC000088,Microwave May Start On Its Own And Cause A Fire,20140512,,6,2015-03-01,241,163,0,0,20151022
"Heartland Recreational Vehicles, LLC",14V128000,99-01-17,Microwave May Start On Its Own And Cause A Fire,20140508,,4,2015-01-01,417,141,0,0,20150420
"Heartland Recreational Vehicles, LLC",14V128000,99-01-17,Microwave May Start On Its Own And Cause A Fire,20140508,,5,2015-02-01,417,141,0,0,20150724
"Heartland Recreational Vehicles, LLC",14V128000,99-01-17,Microwave May Start On Its Own And Cause A Fire,20140508,,6,2015-03-01,417,167,19,0,20151207
"Heartland Recreational Vehicles, LLC",14V128000,99-01-17,Microwave May Start On Its Own And Cause A Fire,20140508,,7,2015-04-01,417,170,19,0,20160125
"Nissan North America, Inc.",14V129000,,Certification Label/FMVSS 567,20140421,,4,2015-01-01,468,468,0,0,20150430
"Nissan North America, Inc.",14V129000,,Certification Label/FMVSS 567,20140421,,5,2015-02-01,468,468,0,0,20150810
"Nissan North America, Inc.",14V129000,,Certification Label/FMVSS 567,20140421,,6,2015-03-01,468,468,0,0,20151030
"Autocar Industries, LLC",14V130000,M-1404,Ice May Form in Intake Manifold,20140412,,4,2015-01-01,7,4,0,0,20150121
"Autocar Industries, LLC",14V130000,M-1404,Ice May Form in Intake Manifold,20140412,,5,2015-02-01,7,4,0,0,20150707
"Autocar Industries, LLC",14V130000,M-1404,Ice May Form in Intake Manifold,20140412,,6,2015-03-01,7,4,0,0,20151014
"Autocar Industries, LLC",14V131000,T-1403,Ice May Form in Intake Manifold,20140412,,4,2015-01-01,11,6,0,0,20150121
"Autocar Industries, LLC",14V131000,T-1403,Ice May Form in Intake Manifold,20140412,,5,2015-02-01,11,7,0,0,20150707
"Autocar Industries, LLC",14V131000,T-1403,Ice May Form in Intake Manifold,20140412,,6,2015-03-01,11,7,0,0,20151014
"Autocar, LLC",14V132000,A-1402,Ice May Form in Intake Manifold ,20140412,,4,2015-01-01,4192,3444,0,2,20150429
"Autocar, LLC",14V132000,A-1402,Ice May Form in Intake Manifold ,20140412,,5,2015-02-01,4192,3433,0,20,20150707
"Autocar, LLC",14V132000,A-1402,Ice May Form in Intake Manifold ,20140412,,6,2015-03-01,4192,3645,0,20,20151014
"Autocar Industries, LLC",14V133000,M-1401,Seat Belt Mounting Bolt Torque/FMVSS 209,20140620,,4,2015-01-01,207,159,0,25,20150415
"Autocar Industries, LLC",14V133000,M-1401,Seat Belt Mounting Bolt Torque/FMVSS 209,20140620,,5,2015-02-01,207,164,0,27,20151008
"Autocar Industries, LLC",14V133000,M-1401,Seat Belt Mounting Bolt Torque/FMVSS 209,20140620,,6,2015-03-01,207,164,0,28,20151008
Crossroads RV,14V134000,,Microwave May Start On Its Own And Cause A Fire,20140502,,4,2015-01-01,298,110,0,0,20150423
Crossroads RV,14V134000,,Microwave May Start On Its Own And Cause A Fire,20140502,,5,2015-02-01,298,121,0,0,20150707
Crossroads RV,14V134000,,Microwave May Start On Its Own And Cause A Fire,20140502,,6,2015-03-01,298,123,0,0,20151028
"McNeilus Truck & Manufacturing, Inc.",14V135000,41-0967369,Extension Chutes may Fall from Vehicle,20140501,,4,2015-01-01,213,213,0,0,20150414
"McNeilus Truck & Manufacturing, Inc.",14V135000,41-0967369,Extension Chutes may Fall from Vehicle,20140501,,5,2015-02-01,213,213,0,0,20150729
"McNeilus Truck & Manufacturing, Inc.",14V135000,41-0967369,Extension Chutes may Fall from Vehicle,20140501,,6,2015-03-01,213,213,0,0,20151030
Keystone RV Company,14V136000,14-204,Microwave May Start On Its Own And Cause A Fire,20140430,20140430,4,2015-01-01,1957,1394,43,168,20150423
Keystone RV Company,14V136000,14-204,Microwave May Start On Its Own And Cause A Fire,20140430,20140430,5,2015-02-01,1957,1419,43,168,20150716
Keystone RV Company,14V136000,14-204,Microwave May Start On Its Own And Cause A Fire,20140430,20140430,6,2015-03-01,1957,1477,39,169,20151016
"Mack Trucks, Inc.",14V137000,SC0377,Ice May Form in Intake Manifold,20140312,,4,2015-01-01,1934,1618,0,0,20150409
"Mack Trucks, Inc.",14V137000,SC0377,Ice May Form in Intake Manifold,20140312,,5,2015-02-01,1934,1635,0,0,20150707
"Mack Trucks, Inc.",14V137000,SC0377,Ice May Form in Intake Manifold,20140312,,6,2015-03-01,1934,1715,0,0,20151006
"Nissan North America, Inc.",14V138000,,Air Bag may not Detect Passenger in Seat,20140414,20140414,4,2015-01-01,989701,808031,0,0,20150430
"Nissan North America, Inc.",14V138000,,Air Bag may not Detect Passenger in Seat,20140414,20140414,5,2015-02-01,989701,838568,0,0,20150810
"Nissan North America, Inc.",14V138000,,Air Bag may not Detect Passenger in Seat,20140414,20140414,6,2015-03-01,989701,858813,0,0,20151030
Volvo Trucks North America,14V139000,RVXX1401,Ice May Form in Intake Manifold,20140412,,4,2015-01-01,426,418,0,0,20150409
Volvo Trucks North America,14V139000,RVXX1401,Ice May Form in Intake Manifold,20140412,,5,2015-02-01,426,420,0,0,20150820
Volvo Trucks North America,14V139000,RVXX1401,Ice May Form in Intake Manifold,20140412,,6,2015-03-01,426,423,0,0,20151006
"Forest River, Inc.",14V140000,,Slide Room Actuator Bracket may Contact Tire,20140417,,4,2015-01-01,94,73,0,0,20150418
"Forest River, Inc.",14V140000,,Slide Room Actuator Bracket may Contact Tire,20140417,,5,2015-02-01,94,75,0,0,20150711
"Forest River, Inc.",14V140000,,Slide Room Actuator Bracket may Contact Tire,20140417,,6,2015-03-01,94,75,0,0,20151024
"Forest River, Inc.",14V140000,,Slide Room Actuator Bracket may Contact Tire,20140417,,7,2015-04-01,94,76,0,0,20160111
"Forest River, Inc.",14V140000,,Slide Room Actuator Bracket may Contact Tire,20140417,,8,2016-01-01,94,77,0,0,20160405
"Forest River, Inc.",14V140000,,Slide Room Actuator Bracket may Contact Tire,20140417,,9,2016-02-01,94,82,0,0,20160714
"Forest River, Inc.",14V140000,,Slide Room Actuator Bracket may Contact Tire,20140417,,10,2016-03-01,94,94,0,0,20161012
"KZRV, L.P.",14V141000,,Axles Undersized for Trailer Cargo Capacity ,20140502,,4,2015-01-01,32,28,0,0,20150414
"KZRV, L.P.",14V141000,,Axles Undersized for Trailer Cargo Capacity ,20140502,,5,2015-02-01,32,28,0,0,20150730
"KZRV, L.P.",14V141000,,Axles Undersized for Trailer Cargo Capacity ,20140502,,6,2015-03-01,32,28,0,0,20151022
"Nissan North America, Inc.",14V142000,,CVT Oil Cooler Hose may Detach and Leak,20140512,,4,2015-01-01,3065,2046,0,0,20150430
"Nissan North America, Inc.",14V142000,,CVT Oil Cooler Hose may Detach and Leak,20140512,,5,2015-02-01,3065,2284,0,0,20150810
"Nissan North America, Inc.",14V142000,,CVT Oil Cooler Hose may Detach and Leak,20140512,,6,2015-03-01,3065,2408,0,0,20151030
"NABI Bus, LLC",14V143000,20142,CNG Fuel Tank Abrasion may Result in Leak,20140521,,4,2015-01-01,241,241,0,0,20150430
"NABI Bus, LLC",14V143000,20142,CNG Fuel Tank Abrasion may Result in Leak,20140521,,5,2015-02-01,241,241,0,0,20150729
"NABI Bus, LLC",14V143000,20142,CNG Fuel Tank Abrasion may Result in Leak,20140521,,6,2015-03-01,241,241,0,0,20151020
General Motors LLC,14V144000,14087,Electronic Stability Control Systems/FMVSS 126,20140520,20140520,4,2015-01-01,656,642,1,0,20150415
General Motors LLC,14V144000,14087,Electronic Stability Control Systems/FMVSS 126,20140520,20140520,5,2015-02-01,656,648,1,0,20150722
General Motors LLC,14V144000,14087,Electronic Stability Control Systems/FMVSS 126,20140520,20140520,6,2015-03-01,656,651,1,0,20151026
PACCAR Incorporated,14V145000,314-D,Undersized Front Axle Drum Brakes/FMVSS 121,20140620,20140620,4,2015-01-01,474,161,17,0,20150430
PACCAR Incorporated,14V145000,314-D,Undersized Front Axle Drum Brakes/FMVSS 121,20140620,20140620,5,2015-02-01,474,178,17,0,20150730
PACCAR Incorporated,14V145000,314-D,Undersized Front Axle Drum Brakes/FMVSS 121,20140620,20140620,6,2015-03-01,474,182,17,0,20151028
Keystone RV Company,14V146000,14-205,Frame Spring Hanger Failure,20140417,20140417,4,2015-01-01,32,19,0,5,20150423
Keystone RV Company,14V146000,14-205,Frame Spring Hanger Failure,20140417,20140417,5,2015-02-01,32,21,0,5,20150716
Keystone RV Company,14V146000,14-205,Frame Spring Hanger Failure,20140417,20140417,6,2015-03-01,32,21,0,5,20151016
Toyota Motor Engineering & Manufacturing,14V148000,,Second Row Seat Assembly/FMVSS 207,20140521,,4,2015-01-01,46757,35914,0,0,20150504
Toyota Motor Engineering & Manufacturing,14V148000,,Second Row Seat Assembly/FMVSS 207,20140521,,5,2015-02-01,46757,37590,0,0,20150727
Toyota Motor Engineering & Manufacturing,14V148000,,Second Row Seat Assembly/FMVSS 207,20140521,,6,2015-03-01,46757,38887,0,0,20151030
Toyota Motor Engineering & Manufacturing,14V148000,,Second Row Seat Assembly/FMVSS 207,20140521,,7,2015-04-01,46757,39704,0,0,20161222
Toyota Motor Engineering & Manufacturing,14V148000,,Second Row Seat Assembly/FMVSS 207,20140521,,8,2016-01-01,46757,40528,0,0,20161222
Daimler Trucks North America LLC,14V150000,FL-661,Seat Belt may be Difficult to Unlatch/FMVSS 209,20140522,,4,2015-01-01,938,404,0,0,20150430
Daimler Trucks North America LLC,14V150000,FL-661,Seat Belt may be Difficult to Unlatch/FMVSS 209,20140522,,5,2015-02-01,938,453,0,0,20150727
Daimler Trucks North America LLC,14V150000,FL-661,Seat Belt may be Difficult to Unlatch/FMVSS 209,20140522,,6,2015-03-01,938,478,0,0,20151030
General Motors LLC,14V151000,14079,Front Right Half Shaft may Fracture,20140609,,4,2015-01-01,174046,157425,761,0,20150415
General Motors LLC,14V151000,14079,Front Right Half Shaft may Fracture,20140609,,5,2015-02-01,174046,161571,791,0,20150722
General Motors LLC,14V151000,14079,Front Right Half Shaft may Fracture,20140609,,6,2015-03-01,174046,163949,369,0,20151026
General Motors LLC,14V151000,14079,Front Right Half Shaft may Fracture,20140609,,7,2015-04-01,174046,165619,221,0,20160128
General Motors LLC,14V152000,14121,Transmission Oil Cooler Line/Fire,20140519,,4,2015-01-01,489936,461933,1172,0,20150415
General Motors LLC,14V152000,14121,Transmission Oil Cooler Line/Fire,20140519,,5,2015-02-01,489936,469755,1249,0,20150722
General Motors LLC,14V152000,14121,Transmission Oil Cooler Line/Fire,20140519,,6,2015-03-01,489936,473946,544,0,20151026
General Motors LLC,14V153000,N140115,Sudden Loss of Electric Power Steering,20140717,20150123,3,2015-01-01,1373177,566441,91975,0,20150415
General Motors LLC,14V153000,N140115,Sudden Loss of Electric Power Steering,20140717,20150123,4,2015-02-01,1373177,664308,92378,0,20150722
General Motors LLC,14V153000,N140115,Sudden Loss of Electric Power Steering,20140717,20150123,5,2015-03-01,1373177,723099,57431,0,20151026
General Motors LLC,14V153000,N140115,Sudden Loss of Electric Power Steering,20140717,20150123,6,2015-04-01,1373177,770756,46668,0,20160128
General Motors LLC,14V153000,N140115,Sudden Loss of Electric Power Steering,20140717,20150123,7,2016-01-01,1373177,799259,41878,0,20160419
General Motors LLC,14V153000,N140115,Sudden Loss of Electric Power Steering,20140717,20150123,8,2016-02-01,1373177,825020,39097,0,20160728
Chrysler Group LLC,14V154000,P14,Loss of Power Brake Assist,20140530,20140530,4,2015-01-01,644354,433249,22091,27,20150429
Chrysler Group LLC,14V154000,P14,Loss of Power Brake Assist,20140530,20140530,5,2015-02-01,644354,482253,19120,27,20150720
Chrysler Group LLC,14V154000,P14,Loss of Power Brake Assist,20140530,20140530,6,2015-03-01,644354,516629,16147,452,20151026
Crossroads RV,14V156000,,Frame Spring Hanger Failure,20140424,,4,2015-01-01,12,9,0,0,20150423
Crossroads RV,14V156000,,Frame Spring Hanger Failure,20140424,,5,2015-02-01,12,9,0,0,20150814
Crossroads RV,14V156000,,Frame Spring Hanger Failure,20140424,,6,2015-03-01,12,9,0,0,20151204
"Jaguar Land Rover North America, LLC",14V157000,J037,Rear Wheel Alignment Linkage Mounting Hardware ,20140505,,4,2015-01-01,297,273,4,0,20150430
"Jaguar Land Rover North America, LLC",14V157000,J037,Rear Wheel Alignment Linkage Mounting Hardware ,20140505,,5,2015-02-01,297,282,4,0,20150730
"Jaguar Land Rover North America, LLC",14V157000,J037,Rear Wheel Alignment Linkage Mounting Hardware ,20140505,,6,2015-03-01,297,285,4,0,20151026
"Mercedes-Benz USA, LLC.",14V158000,,Child Seat Anchorage/FMVSS 225,20140602,,4,2015-01-01,69,50,2,3,20150402
"Mercedes-Benz USA, LLC.",14V158000,,Child Seat Anchorage/FMVSS 225,20140602,,5,2015-02-01,69,54,0,0,20150720
"Mercedes-Benz USA, LLC.",14V158000,,Child Seat Anchorage/FMVSS 225,20140602,,6,2015-03-01,69,56,0,0,20151019
Chrysler Group LLC,14V161000,P13,Improperly Machined Transmission Case/Rollaway,20140521,,4,2015-01-01,125,92,0,0,20150429
Chrysler Group LLC,14V161000,P13,Improperly Machined Transmission Case/Rollaway,20140521,,5,2015-02-01,125,95,0,0,20150720
Chrysler Group LLC,14V161000,P13,Improperly Machined Transmission Case/Rollaway,20140521,,6,2015-03-01,125,98,0,0,20151026
"Jaguar Land Rover North America, LLC",14V163000,P042,No Warning of Turn Signal Malfunction/FMVSS 108,20140514,,4,2015-01-01,5238,3215,175,0,20150430
"Jaguar Land Rover North America, LLC",14V163000,P042,No Warning of Turn Signal Malfunction/FMVSS 108,20140514,,5,2015-02-01,5238,3330,175,0,20150730
"Jaguar Land Rover North America, LLC",14V163000,P042,No Warning of Turn Signal Malfunction/FMVSS 108,20140514,,6,2015-03-01,5238,3394,175,0,20151026
Ford Motor Company,14V164000,14C03,Welds on Seat Assemblies may Fail/FMVSS 207,20140530,20140530,4,2015-01-01,43135,29367,858,3,20150430
Ford Motor Company,14V164000,14C03,Welds on Seat Assemblies may Fail/FMVSS 207,20140530,20140530,5,2015-02-01,43135,31162,767,5,20150730
Ford Motor Company,14V164000,14C03,Welds on Seat Assemblies may Fail/FMVSS 207,20140530,20140530,6,2015-03-01,43135,33291,676,5,20151027
Ford Motor Company,14V165000,14S02,Lower Control Arm Corrosion-Regional Recall,20140530,20140530,4,2015-01-01,348950,110270,21874,326,20150430
Ford Motor Company,14V165000,14S02,Lower Control Arm Corrosion-Regional Recall,20140530,20140530,5,2015-02-01,348950,124179,20904,332,20150730
Ford Motor Company,14V165000,14S02,Lower Control Arm Corrosion-Regional Recall,20140530,20140530,6,2015-03-01,348950,129882,20532,331,20151027
Ducati North America,14V166000,RCL-14-001,"Horn, High Beam and Right Turn Signals may Fail",20140606,,4,2015-01-01,2083,954,233,0,20150423
Ducati North America,14V166000,RCL-14-001,"Horn, High Beam and Right Turn Signals may Fail",20140606,,5,2015-02-01,2083,1030,234,0,20150728
Ducati North America,14V166000,RCL-14-001,"Horn, High Beam and Right Turn Signals may Fail",20140606,,6,2015-03-01,2083,1096,234,0,20151022
Toyota Motor Engineering & Manufacturing,14V168000,,Driver's Air Bag may not Deploy,20141027,20141027,2,2015-01-01,1486413,521948,1548,0,20150504
Toyota Motor Engineering & Manufacturing,14V168000,,Driver's Air Bag may not Deploy,20141027,20141027,3,2015-02-01,1486413,616918,1812,0,20150727
Toyota Motor Engineering & Manufacturing,14V168000,,Driver's Air Bag may not Deploy,20141027,20141027,4,2015-03-01,1486413,751727,1026,0,20151030
Toyota Motor Engineering & Manufacturing,14V168000,,Driver's Air Bag may not Deploy,20141027,20141027,5,2015-04-01,1486413,797499,686,0,20160127
Toyota Motor Engineering & Manufacturing,14V168000,,Driver's Air Bag may not Deploy,20141027,20141027,6,2016-01-01,1486413,848378,51589,0,20160427
